1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,
1.66726846087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.8219820201,0.0,0.0,0.0,0.0,2.21637788709,11.7091948544,2.4132272389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0808054438001,0.0,0.0,5.64666011036,4.96923101384,37.6498687733,0.0,0.0,4.92943585167,0.0,1.59909720362,6.12997387384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4819242042,12.4865675262,0.0,0.0,1.78622559979,12.018138976,0.0,0.0,0.0,0.0,0.0510350171369,0.0,0.0,0.0,0.0,0.0,1.644382104,0.0,0.0,0.0,0.320791536289,11.759754706,0.374560572201,3.84220771873,0.0,1.80475617149,9.489644329,0.0625786519655,0.0,0.0,0.0,12.564911413,0.0,0.0,1.67686484878,2.29505687184,8.6874965481,6.44317091353,0.0704769284271,1.56963055682,2.36766025931,
0.0,0.0,1.30722791066,14.459727419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44548655765,0.287312619,14.382665295,3.55522235116,0.0,0.0,1.963492167,20.692943765,0.0,0.0,0.0,6.83645046,40.504644082,2.15501170209,0.0,0.0,0.399886548216,0.0,0.0,6.312549716,8.010306101,10.377322974,5.81438976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.90827319361,4.92808513599,0.0,51.0068054586,2.54669389103,19.8973944253,0.0,0.0,2.30481722509,5.73697418717,0.0,1.72109225615,0.0,0.0,0.0,0.0,8.986941881,10.83005801,11.581840436,6.185738481,0.0,17.841772953,0.0,0.0,13.232416045,4.38447036794,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0118539627423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37505967811,0.0,0.0,0.0,0.0,0.0,3.96104724251,0.0,0.0,0.0,1.40059129017,0.0,0.0,0.0,0.16565153063,0.0,0.0,17.8538915765,3.85861684651,0.0,0.0,0.0,0.0,1.08053429613,1.70119562741,0.0,7.5458071549,39.4287116631,15.4517924085,0.573853375834,1.7215601275,0.0,5.36210716977,7.83212594729,0.0,0.818227376983,18.9025113576,0.0,0.0,0.0,0.0,0.0,0.0,4.69781661911,0.212155538311,0.0,0.0,2.10088693526,0.0,8.27869167,11.7765541388,0.0,0.0,0.0,10.608990066,0.0,3.55801250927,0.0,0.0,0.0,0.643761361237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.97041031832,0.0,6.42819123173,12.7962008065,78.0568249194,0.0,0.0,0.0,1.57201782829,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4168191942,51.8008424599,43.5294656714,12.8688832133,3.14942263292,0.0,0.0,0.0,0.0,0.0,7.03337611641,1.03612629916,0.0,1.03004574576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.114046163,0.0,0.0,0.0,0.0,11.590168338,0.0,0.0,0.0,0.0,11.650734898,0.0,9.55353727346,0.0,0.0,0.0,0.0,2.00354234491,0.0,0.744259736015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119786901957,0.0,0.0066886087387,13.7116479143,1.50919335359,2.34162111388,0.0,6.60044071441,0.0,0.0,0.0,0.0,1.65634274584,1.35474729726,0.0,0.0,0.0,0.0,68.342379926,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0662948623839,0.0,0.582664937282,3.25866160456,0.0,0.0,0.0,0.0,2.21205884853,0.0,0.0,28.2598576679,4.49588644717,0.0,14.3047891361,0.0,0.0,0.0,0.0,0.0109477754395,1.13370296774,6.23536632256,0.0,1.11545667534,0.0,0.0,0.0,0.0,3.96491933835,0.264571239789,0.0,0.0,0.0,4.98488708347,25.9818080619,16.1935845043,0.0,6.33784966487,0.990773677278,0.0,2.3811411581,0.0,0.0,0.304408978194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0188545021459,0.0,0.0,0.0,0.0,8.986941881,0.0,
0.0,0.889724646249,0.53383478775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243951851724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8074928825,0.0,0.0,0.0,0.0,2.60772970677,0.0,0.0,0.893070619278,0.0,0.0,2.85806932518,3.37821604145,0.0,0.0,0.0,44.5765735842,46.9957120839,0.0,28.712098738,2.26674463721,0.0,0.0,0.0,0.0,0.0285928604265,0.0,1.94370615027,9.81860576283,0.0,1.61945094586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09778333276,1.60120018388,4.56938243964,0.0,0.0,0.0,2.41335909174,2.10492121437,0.0,0.0,0.0,0.0,5.6699033867,0.0,0.0,2.81122570278,0.0,0.0,5.05333181133,0.0,11.1788958887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91077068019,0.0,0.0,7.27799157948,0.728985737404,0.0,0.0,9.8151418567,0.0,0.0568949636454,0.0,0.0,0.0538524522206,0.0,0.0,0.0,0.0,0.0,3.05681122859,1.82794086407,0.0,0.0,0.0,0.0,1.6992426308,12.1831284987,0.0,0.0,0.0,0.0,0.0,0.0,1.7457930556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198675996045,0.0,0.0,1.03871340046,0.0,0.0,1.2194385791,0.406479526365,0.0,5.61373783007,0.0,0.0,0.0,1.69741712395,0.693692604875,4.50474241569,1.19050591773,0.055982210218,7.33955905898,3.1979837587,0.0,8.49621315401,0.0,6.99543768,0.0,0.0,0.0931008496016,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0362141033442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43607933495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.985868833,0.0,0.0,2.07515941768,0.0,70.5450733144,0.914786509685,41.3534628171,0.0,0.0,0.0,0.0,6.74617010869,4.38647130759,4.24830993853,1.26658065646,2.6293264949,9.70568401643,16.5099792826,0.898353219092,0.0,0.0,0.0,0.0,0.0,0.363358314226,0.0,0.0,0.0,0.0,3.527679714,0.276627058318,0.0,0.0,0.0,2.35391671737,0.0,70.2827493053,7.5072749193,0.0,0.0,7.46619169282,1.01582081481,0.0,0.0,0.396224895413,0.0,0.0,0.0,0.0,0.0,9.62321324327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,2.51210196341,0.0,0.0,2.28472523172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8530923797,0.0,0.0,0.0,8.18708427358,0.0,2.44909395342,2.74160940076,8.42785401222,0.0,44.9073610893,4.02155472441,0.0,0.0,0.657474886825,8.32649330051,1.3380831493,1.0376536524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34846584869,0.0,0.0,0.0,0.0,0.0,0.0,5.35659400849,0.255075905166,0.0,0.0,0.0,0.0,0.0,0.0,2.00529840482,6.30293170439,0.786534772016,6.65662884258,0.0410921804266,0.0,0.0,0.0,0.0,4.36003253652,12.0278334041,1.51584487796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.830268654,0.0,0.0,0.0,0.0,5.48505909,0.0,
0.0,0.0,8.08193271835,0.0,5.01185777177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.4958667566,0.0,1.08627800569,0.0,0.0,0.0,0.0,0.0,4.0126524986,23.0243442989,0.129695748437,0.0,0.0,0.0,0.0,0.0,11.3081905733,0.0,0.555925907621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.918525993041,5.12846216532,3.19611729365,0.0,0.0,0.0,0.0,0.0,0.0,44.689036296,13.8574238922,0.0,2.2928138063,0.0,0.116908843662,7.57532772915,3.1684123333,3.42993498097,0.0,13.787598843,5.841644712,19.204142012,2.13541309751,0.0,0.0,2.87644467426,0.0,9.85961693226,12.4888481142,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104447261754,0.0,0.0,0.0,0.0,1.18089353085,13.5802756048,0.0,0.0,0.0,0.0,3.93123658672,11.5801308241,0.0,0.0,0.0,0.0,0.0,6.10057271714,0.0,0.0,4.3873940156,0.0,0.0,0.0,3.14590280228,0.148296841033,0.0,1.21743484692,21.1501137387,0.0,0.0,0.0,0.0,0.0,0.0876991585573,0.0,0.0,4.61516821908,0.0,0.0,0.0,2.28017812249,0.288676396918,1.51555108382,0.0,0.0365413160655,0.0,0.0,0.0,0.0,0.0,0.0,13.857628928,0.0,0.0,0.0,4.05699961618,0.0,0.0,0.105056283688,0.0,0.0,0.0,0.0,0.0746051869672,0.0,15.50125395,0.0,0.0,0.0,0.0,0.607179764,0.0,11.720627128,
3.90687570934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5579759628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12528302246,3.2406149841,0.0,0.0,0.0,0.0,0.0,0.0,4.83929807164,0.0,0.0,0.0,0.0,0.0,0.0,1.54233780822,0.0,0.351777284458,0.0,0.0,0.0,0.123350476368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3526964046,0.872285837824,0.143147466403,0.0,0.0,0.889037137084,0.0,0.0,6.244412336,27.939354128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.687716976888,0.0,14.302414603,0.0,0.277766998637,0.0,0.0,0.622234625236,0.310660459002,0.155939367656,0.0,0.0,0.0,0.0,0.0,0.103248917256,0.0,0.0,0.0,0.0,16.7442941711,
0.0,6.90827304879,1.50179848887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9682605427,0.0,0.0,0.0,0.0,0.0,0.0,2.96094955615,0.159927830965,0.808473263581,0.0,5.66967007603,8.21602576943,0.0,1.60658929621,12.4228257768,11.255159553,0.0,0.0,0.0,11.17453032,18.107887276,0.0,0.0,0.0,0.0,2.81625294718,0.0,0.0,8.85086310224,0.0,0.0,0.0,0.0,0.0,0.0752422366634,0.0,0.0,10.4839547247,0.0,0.0,0.0,0.0,0.0,0.0,4.418330552,12.27608463,3.48720022449,7.53701789282,8.67387630264,2.49852965633,14.0395311876,0.0,0.0,0.0,0.0,0.0,5.94900960937,31.4359418961,19.037808998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975880592509,3.54400345053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.771173511,0.0,0.0,9.880298641,10.78084768,28.6413608035,16.2986988124,6.88174053793,0.0,0.0,0.0,2.50810147909,0.0,0.0,0.0,0.0,3.54583151284,0.187376386011,0.0,2.77347519001,0.0,0.0,12.5935212022,0.0,0.0,0.0,0.0,0.0,0.0,0.0310770591433,6.67746324,12.0380291365,17.2181284951,0.0,0.0,0.0,0.0,0.0,1.90666898155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0667242740429,1.91307894119,5.45856122,0.0,0.0,7.334988957,10.84141424,18.676077317,2.52150726931,0.0,6.806924262,
16.6179499,11.056425528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0642973769447,0.0338246864496,0.0,38.8545087427,11.9398095898,43.6600520338,0.18649286583,0.0225497909664,0.0,0.0,0.0,11.775653428,0.221841186804,0.0,0.0,0.0,6.08693928,0.0,0.962327565835,0.0,0.0,6.001767555,0.0,0.0,0.0,0.224583728949,0.0,0.0,0.0,0.0,4.0129486113,0.0,0.862986594821,0.0,8.39735931973,0.0,0.0,0.0,0.0,0.673751186847,0.202948118697,0.405896237395,4.65196093098,19.538393715,0.0,0.184359777495,0.0,0.595436372274,0.487563047922,0.0,0.0,7.00353845649,1.99839904267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104826055303,0.0,0.0,2.72608689169,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99261241059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.904209299,10.7925061766,15.44825821,5.438120006,7.68816771,0.0,0.0,2.28275725838,9.917395659,0.0,0.0,0.0,0.0,6.78002039534,5.49172270211,0.0,62.8276361855,0.0,12.1857788334,12.9919060628,5.13483234836,0.0,0.0,1.01306877528,0.00121909599914,82.8778033093,0.0,0.0,13.4015223185,0.0,0.587604271584,0.0,0.0,0.941751659333,0.0,0.0,0.0,0.0,0.0,0.11307115392,0.782050083446,0.0,4.58075321676,120.383291723,16.7199016282,2.00754633658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1282733472,2.00266995258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,1.0607677934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.41847267759,6.97820606155,0.0,0.0,0.0,19.3297496697,0.139606795797,34.0616196279,11.1700677555,10.1245408786,5.38187245983,0.0,9.92000777824,52.0800408358,0.0,0.0,0.520934528423,5.48977814915,19.7424736904,7.29613158124,0.630364309409,0.0,47.35169369,0.0,0.0,0.0,0.0,0.0,10.5692708242,0.0,0.0,0.0,26.5700994962,0.0,0.0,1.29395381694,0.0,0.0,0.0,0.0,0.0,0.0,6.97759642489,0.0,0.0,19.1486875808,40.2122439196,1.31437664515,2.58150644893,0.0,0.0,0.0,0.0,0.0,7.214234378,8.44384858674,3.79834122802,0.0,6.29084072417,0.832458863151,62.0186425322,0.0,0.0,0.0,5.48337696419,1.91303984809,0.0,0.0,
0.0,0.0,0.554845011907,0.0,0.0,0.0,0.0,0.0,0.0,0.78592881357,0.0,0.0,3.44857515093,4.74179083253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41089160171,0.0,0.317664012312,0.396622725545,0.381074870815,2.77331047985,0.0,0.0,1.57490622611,0.63471830483,1.42796375592,13.6659545872,11.9925786145,0.0,4.82715160359,0.0,0.977685688564,0.0,0.0,2.42790421694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96024913547,2.70746074217,0.0,0.0,0.0,0.0,0.0,0.0,0.550576973354,0.929212964996,0.0,0.0,0.0,6.38010791714,0.0,5.19481263896,22.3590345403,0.910921371197,0.0,22.2520287165,4.50400011314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38266587427,0.0,0.0,0.0,0.0,0.0,0.0,3.04829410663,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.44577632,5.100082893,19.115184877,0.0,0.104580251497,0.0,0.0,0.0,0.0,0.659495871686,0.0,6.82546212832,0.0,0.0,2.9691034667,1.75865565783,19.1802933843,0.0,30.2855871172,0.0,0.0,0.0,0.0,0.0777491665649,0.0,0.0,1.48790561897,0.0,72.2930044642,16.7953444715,78.6419099363,23.1863610807,60.0309774306,39.5604897012,36.4564123416,0.0,22.856684121,0.0,0.0,8.0676194012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248797333008,0.0,0.0,0.0,0.0,0.0,3.14411531614,0.0,0.0,0.0,0.0,0.0,6.33670952438,0.0,0.738769531712,6.89650352365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
