1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,
1.66726846087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4879998015,24.3339822186,0.0,0.0,0.0,0.0,0.0,0.0,2.21637788709,0.0,14.1224220933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0808054438001,0.0,0.0,0.0,5.64666011036,0.0,4.96923101384,31.7446919987,5.90517677455,0.0,0.0,0.0,4.92943585167,0.0,0.0,1.59909720362,0.360586698461,5.76938717538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.02647156423,4.38840391404,10.5536162521,0.0,0.0,0.0,0.0,12.5819544034,1.22241017237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0510350171369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.644382104,0.0,0.0,0.0,0.0,0.0,0.320791536289,0.0,11.759754706,0.374560572201,0.640367953122,3.20183976561,0.0,0.0,1.80475617149,9.489644329,0.0,0.0625786519655,0.0,0.0,0.0,0.0,0.0,12.564911413,0.0,0.0,0.0,1.67686484878,0.0,2.29505687184,5.57132270411,3.90964684852,5.649697909,0.0704769284271,0.998220632808,0.571409924015,0.0,2.36766025931,
0.0,0.0,0.0,1.30722791066,14.459727419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44548655765,0.0,0.287312619,8.227588635,6.15507666,3.55522235116,0.0,0.0,0.0,0.0,12.524786067,10.131649865,0.0,0.0,0.0,0.0,0.0,6.83645046,19.310133492,21.19451059,2.15501170209,0.0,0.0,0.0,0.0,0.399886548216,0.0,0.0,0.0,6.312549716,5.229922456,6.116844019,7.0408626,5.81438976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.90827319361,0.0,4.92808513599,0.0,51.0068054586,0.0,2.54669389103,19.8973944253,0.0,0.0,0.0,0.0,2.30481722509,4.60963445018,1.12733973699,0.0,0.0,1.72109225615,0.0,0.0,0.0,0.0,0.0,2.322349035,6.664592846,4.836239816,12.38964693,5.1860117,6.185738481,0.0,0.0,11.792309232,6.049463721,0.0,0.0,1.24128917132,11.9911268736,4.38447036794,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118539627423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37505967811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.96104724251,0.0,0.0,0.0,0.0,0.0,1.40059129017,0.0,0.0,0.0,0.0,0.16565153063,0.0,0.0,0.0,0.0,17.8538915765,3.85861684651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08053429613,1.70119562741,0.0,0.0,7.03699860027,0.508808554632,39.4287116631,15.4517924085,0.0,0.573853375834,1.7215601275,0.0,0.0,3.76425378166,4.53459667059,4.89538266482,0.0,0.0,0.818227376983,18.9025113576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.69781661911,0.212155538311,0.0,0.0,0.0,2.10088693526,0.0,0.0,8.27869167,0.0,0.474158509693,11.3023956291,0.0,0.0,0.0,0.0,10.608990066,0.0,0.0,0.609111316298,2.94890119298,0.0,0.0,0.0,0.0,0.643761361237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.97041031832,0.0,0.0,0.0,6.42819123173,12.7962008065,78.0568249194,0.0,0.0,0.0,0.0,0.0,1.57201782829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.8968482763,16.3208133778,26.0053107761,29.898081062,0.494957046664,3.14942263292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.63940924973,2.43009316584,0.0,0.0,0.0,1.03004574576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.114046163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.590168338,0.0,0.0,0.0,0.0,0.0,0.0,11.650734898,0.0,9.55353727346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00354234491,0.0,0.0,0.744259736015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119786901957,0.0,0.0,0.0,0.0066886087387,11.0605266324,4.16031463547,0.0,2.34162111388,0.0,0.0,0.0,6.60044071441,0.0,0.0,0.0,0.0,0.0,0.0,1.65634274584,1.35474729726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.342379926,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0662948623839,0.0,0.0,0.582664937282,1.16532987456,2.09333173,0.0,0.0,0.0,0.0,0.0,1.38215664924,0.829902199292,0.0,0.0,0.0,0.0,32.7557441151,0.0,0.0,0.0802836865566,14.2245054496,0.0,0.0,0.0,0.0,0.0,0.0,0.0109477754395,0.0,1.13370296774,6.23536632256,0.0,0.0,1.11545667534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.96491933835,0.264571239789,0.0,0.0,0.0,0.0,0.0,0.0,8.56298502296,22.4037101224,16.1935845043,0.0,0.0,5.0609133018,1.27693636307,0.990773677278,0.0,0.0,2.3811411581,0.0,0.0,0.0,0.0,0.304408978194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0188545021459,0.0,0.0,0.0,0.0,0.0,0.0,3.908435825,5.078506056,0.0,0.0,
0.0,0.0,1.423559434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243951851724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8074928825,0.0,0.0,0.0,0.0,0.0,2.60772970677,0.0,0.0,0.0,0.0,0.0,0.893070619278,0.0,0.0,0.0,2.85806932518,2.25214402763,1.12607201382,0.0,0.0,0.0,0.0,44.5765735842,33.6802603268,13.3154517571,0.0,0.0,28.712098738,0.0,2.26674463721,0.0,0.0,0.0,0.0,0.0,0.0285928604265,0.0,0.0,0.0,1.94370615027,9.81860576283,0.0,0.0,0.0,1.61945094586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09778333276,0.0,0.0,5.0724951114,1.09808751212,0.0,0.0,0.0,0.0,0.0,2.41335909174,2.10492121437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6699033867,0.0,0.0,0.0,0.0,2.81122570278,0.0,0.0,1.32500531934,3.72832649199,0.0,0.0,11.1788958887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.646837928932,2.26393275126,0.0,0.0,0.0,7.27799157948,0.728985737404,0.0,0.0,0.0,1.4722712785,8.34287057819,0.0,0.0,0.0568949636454,0.0,0.0,0.0,0.0538524522206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.88475209266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8823711295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7457930556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198675996045,0.0,0.0,0.0,0.0,1.03871340046,0.0,0.0,0.0,0.0,1.62591810546,0.0,0.0,0.0,5.61373783007,0.0,0.0,0.0,0.0,0.0,1.69741712395,0.693692604875,0.0,4.50474241569,1.19050591773,0.0,0.055982210218,1.31953720497,9.2180056127,0.0,0.0,0.0,8.49621315401,0.0,0.0,6.99543768,0.0,0.0,0.0,0.0931008496016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0362141033442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.270844974591,3.16523436036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.985868833,0.0,0.0,0.0,2.07515941768,0.0,0.0,0.306146117346,70.2389271971,0.914786509685,0.0,41.3534628171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.468622419,2.66401899727,4.24830993853,0.0,1.26658065646,1.88222041331,0.983258553824,9.46953154421,16.3185618792,0.191417403391,0.898353219092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195982206333,0.167376107893,0.0,0.0,0.0,0.0,0.0,0.0,3.527679714,0.0,0.276627058318,0.0,0.0,0.0,0.0,0.0,2.35391671737,0.0,0.0,70.2827493053,3.13145481858,4.37582010072,0.0,0.0,0.0,7.46619169282,1.01582081481,0.0,0.0,0.0,0.396224895413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.62321324327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,2.51210196341,0.0,0.0,0.0,2.28472523172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8530923797,0.0,0.0,0.0,0.0,0.0,8.18708427358,0.0,0.0,0.544243100761,1.90485085266,2.74160940076,8.42785401222,0.0,0.0,11.3944050525,37.5345107612,0.0,0.0,0.0,0.0,0.0,4.3204622887,4.66350589863,1.3380831493,0.0,1.0376536524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.80787538619,0.5405904625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.35659400849,0.255075905166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00529840482,3.62433031362,2.67860139077,0.786534772016,6.65662884258,0.0,0.0410921804266,0.0,0.0,0.0,0.0,0.0,0.0,4.36003253652,7.0304154912,4.99741791291,1.51584487796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.830268654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.48505909,0.0,0.0,
0.0,0.0,8.08193271835,0.0,0.0,0.119344444571,4.8925133272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.1694208867,34.3264458699,0.0,1.08627800569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0055513776,11.0314454199,0.0,0.129695748437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.12820913564,3.17998143763,0.0,0.555925907621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.04698815836,0.0,3.19611729365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.92770176,26.761334536,13.8574238922,0.0,0.0,1.60658325001,0.686230556286,0.0,0.0,7.69223657281,0.0,1.6062787999,1.56213353341,3.42993498097,0.0,5.698556214,8.089042629,5.841644712,9.96319912,9.240942892,2.13541309751,0.0,0.0,0.0,0.0,2.87644467426,0.0,0.0,9.85961693226,12.4888481142,0.0,0.0,0.0,0.0,
